run_accession	experiment_title	study_accession	aligned	sample_accession	altitude	assembly_quality	assembly_software	bam_aspera	bam_bytes	bam_ftp	bam_galaxy	bam_md5	base_count	binning_software	bio_material	bisulfite_protocol	broad_scale_environmental_context	broker_name	cage_protocol	cell_line	cell_type	center_name	checklist	chip_ab_provider	chip_protocol	chip_target	collected_by	collection_date	collection_date_end	collection_date_start	completeness_score	contamination_score	control_experiment	country	cultivar	culture_collection	depth	description	dev_stage	dnase_protocol	ecotype	elevation	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	experiment_accession	experiment_alias	experiment_target	experimental_factor	experimental_protocol	extraction_protocol	faang_library_selection	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	file_location	first_created	first_public	germline	hi_c_protocol	host	host_body_site	host_genotype	host_gravidity	host_growth_conditions	host_phenotype	host_scientific_name	host_sex	host_status	host_tax_id	identified_by	instrument_model	instrument_platform	investigation_type	isolate	isolation_source	last_updated	lat	library_construction_protocol	library_gen_protocol	library_layout	library_max_fragment_size	library_min_fragment_size	library_name	library_pcr_isolation_protocol	library_prep_date	library_prep_date_format	library_prep_latitude	library_prep_location	library_prep_longitude	library_selection	library_source	library_strategy	local_environmental_context	location	location_end	location_start	lon	marine_region	mating_type	ncbi_reporting_standard	nominal_length	nominal_sdev	pcr_isolation_protocol	ph	project_name	protocol_label	read_count	read_strand	restriction_enzyme	restriction_enzyme_target_sequence	restriction_site	rna_integrity_num	rna_prep_3_protocol	rna_prep_5_protocol	rna_purity_230_ratio	rna_purity_280_ratio	rt_prep_protocol	run_alias	run_date	salinity	sample_alias	sample_capture_status	sample_collection	sample_description	sample_material	sample_prep_interval	sample_prep_interval_units	sample_storage	sample_storage_processing	sample_title	replicate	DepMap_ID	CCLE_Name	cell_line_name	condition	PERT_TYPE	PERT_ENSEMBL	PERT_GENE	control_samples	pert_time	pert_time_units	pert_concentration	pert_concentration_units	sampling_campaign	sampling_platform	sampling_site	tax_id	scientific_name	secondary_project	secondary_sample_accession	secondary_study_accession	sequencing_date	sequencing_date_format	sequencing_location	sequencing_longitude	sequencing_method	sequencing_primer_catalog	sequencing_primer_lot	sequencing_primer_provider	serotype	serovar	sex	specimen_voucher	sra_aspera	sra_bytes	sra_ftp	sra_galaxy	sra_md5	status	strain	study_alias	study_title	sub_species	sub_strain	submission_accession	submission_tool	submitted_aspera	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_host_sex	submitted_md5	submitted_read_type	tag	target_gene	taxonomic_classification	taxonomic_identity_marker	temperature	tissue_lib	tissue_type	transposase_protocol	variety
SRR5579474	NextSeq 500 sequencing: GSM2633686: HCC1806_Abemaciclib_0.3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149863									483701850							HCC1806		GEO																NextSeq 500 sequencing: GSM2633686: HCC1806_Abemaciclib_0.3_6 Homo sapiens RNA-Seq										SRX2837597	GSM2633686						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/004/SRR5579474/SRR5579474.fastq.gz	278745105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579474/SRR5579474.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579474/SRR5579474.fastq.gz	50c458ad6c1300248bfd88b0c3945fd3		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		6449358											GSM2633686_r2			GSM2633686			HCC1806_Abemaciclib_0.3_6						HCC1806_Abemaciclib_0.3_6		ACH-000624	HCC1806_BREAST	HCC1806_BREAST	ABEMACICLIB	DRUG			SRR5579471,SRR5579472	6	hours	0.3	micromolar				9606	Homo sapiens		SRS2211762	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/004/SRR5579474	185662434	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/004/SRR5579474	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/004/SRR5579474	a8352caa6ad8b58dcebd821b75f7c4bc	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579377	NextSeq 500 sequencing: GSM2633638: HCC1806_Abemaciclib_0.3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149926									310576950							HCC1806		GEO																NextSeq 500 sequencing: GSM2633638: HCC1806_Abemaciclib_0.3_24 Homo sapiens RNA-Seq										SRX2837549	GSM2633638						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/007/SRR5579377/SRR5579377.fastq.gz	184981179	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579377/SRR5579377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579377/SRR5579377.fastq.gz	a0452d428da703f99f6c7cef286ac1c2		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4141026											GSM2633638_r1			GSM2633638			HCC1806_Abemaciclib_0.3_24						HCC1806_Abemaciclib_0.3_24		ACH-000624	HCC1806_BREAST	HCC1806_BREAST	ABEMACICLIB	DRUG			SRR5579375,SRR5579376	24	hours	0.3	micromolar				9606	Homo sapiens		SRS2211714	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/007/SRR5579377	123930966	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579377	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579377	cb49cec41397bb46cc2bbe714aed71e9	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579378	NextSeq 500 sequencing: GSM2633638: HCC1806_Abemaciclib_0.3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149926									321755925							HCC1806		GEO																NextSeq 500 sequencing: GSM2633638: HCC1806_Abemaciclib_0.3_24 Homo sapiens RNA-Seq										SRX2837549	GSM2633638						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/008/SRR5579378/SRR5579378.fastq.gz	183409018	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579378/SRR5579378.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579378/SRR5579378.fastq.gz	5128a0c8fcf918eb008dd02df7fe646c		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4290079											GSM2633638_r2			GSM2633638			HCC1806_Abemaciclib_0.3_24						HCC1806_Abemaciclib_0.3_24		ACH-000624	HCC1806_BREAST	HCC1806_BREAST	ABEMACICLIB	DRUG			SRR5579375,SRR5579376	24	hours	0.3	micromolar				9606	Homo sapiens		SRS2211714	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/008/SRR5579378	122046048	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579378	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579378	d8db20f4fc6b0dbef3024046ede6956e	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579469	NextSeq 500 sequencing: GSM2633684: HCC1419_Ribociclib_3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149865									307715400							HCC1419		GEO																NextSeq 500 sequencing: GSM2633684: HCC1419_Ribociclib_3_6 Homo sapiens RNA-Seq										SRX2837595	GSM2633684						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/009/SRR5579469/SRR5579469.fastq.gz	184900423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579469/SRR5579469.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579469/SRR5579469.fastq.gz	444c0a1ca442c502b508e89b12f529ec		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4102872											GSM2633684_r1			GSM2633684			HCC1419_Ribociclib_3_6						HCC1419_Ribociclib_3_6		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579456,SRR5579455	6	hours	3	micromolar				9606	Homo sapiens		SRS2211760	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/009/SRR5579469	124123092	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/009/SRR5579469	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/009/SRR5579469	97595f26effc6408609ea56be7f8297f	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579470	NextSeq 500 sequencing: GSM2633684: HCC1419_Ribociclib_3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149865									320371350							HCC1419		GEO																NextSeq 500 sequencing: GSM2633684: HCC1419_Ribociclib_3_6 Homo sapiens RNA-Seq										SRX2837595	GSM2633684						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/000/SRR5579470/SRR5579470.fastq.gz	184348787	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579470/SRR5579470.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579470/SRR5579470.fastq.gz	241c9e95fb05623023bf7aff844f392b		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4271618											GSM2633684_r2			GSM2633684			HCC1419_Ribociclib_3_6						HCC1419_Ribociclib_3_6		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579456,SRR5579455	6	hours	3	micromolar				9606	Homo sapiens		SRS2211760	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/000/SRR5579470	122913943	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/000/SRR5579470	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/000/SRR5579470	43a9f1865fed95e4c1086f7f4fc8b32c	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579373	NextSeq 500 sequencing: GSM2633636: HCC1419_Ribociclib_3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149928									324600225							HCC1419		GEO																NextSeq 500 sequencing: GSM2633636: HCC1419_Ribociclib_3_24 Homo sapiens RNA-Seq										SRX2837547	GSM2633636						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/003/SRR5579373/SRR5579373.fastq.gz	193514772	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579373/SRR5579373.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579373/SRR5579373.fastq.gz	3c5ad0d74eb27000310520de19117ddc		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4328003											GSM2633636_r1			GSM2633636			HCC1419_Ribociclib_3_24						HCC1419_Ribociclib_3_24		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579360,SRR5579359	24	hours	3	micromolar				9606	Homo sapiens		SRS2211711	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/003/SRR5579373	130784433	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/003/SRR5579373	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/003/SRR5579373	0e73a307a46aad4460cb4ab0be8120e3	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579374	NextSeq 500 sequencing: GSM2633636: HCC1419_Ribociclib_3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149928									337285575							HCC1419		GEO																NextSeq 500 sequencing: GSM2633636: HCC1419_Ribociclib_3_24 Homo sapiens RNA-Seq										SRX2837547	GSM2633636						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/004/SRR5579374/SRR5579374.fastq.gz	192486307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579374/SRR5579374.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579374/SRR5579374.fastq.gz	f3aaf34c820a9c288b18e783e454233c		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4497141											GSM2633636_r2			GSM2633636			HCC1419_Ribociclib_3_24						HCC1419_Ribociclib_3_24		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579360,SRR5579359	24	hours	3	micromolar				9606	Homo sapiens		SRS2211711	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/004/SRR5579374	129255558	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/004/SRR5579374	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/004/SRR5579374	b609feab7e0f29cb63c84a1af11ead55	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579467	NextSeq 500 sequencing: GSM2633683: HCC1419_Ribociclib_0.3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149866									368338425							HCC1419		GEO																NextSeq 500 sequencing: GSM2633683: HCC1419_Ribociclib_0.3_6 Homo sapiens RNA-Seq										SRX2837594	GSM2633683						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/007/SRR5579467/SRR5579467.fastq.gz	221102311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579467/SRR5579467.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579467/SRR5579467.fastq.gz	c1209d869c3368789c99d9c5f1f8e56d		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4911179											GSM2633683_r1			GSM2633683			HCC1419_Ribociclib_0.3_6						HCC1419_Ribociclib_0.3_6		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579456,SRR5579455	6	hours	0.3	micromolar				9606	Homo sapiens		SRS2211759	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/007/SRR5579467	148446942	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579467	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579467	744d983c90f24b2260af50128d79f54f	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579468	NextSeq 500 sequencing: GSM2633683: HCC1419_Ribociclib_0.3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149866									382987125							HCC1419		GEO																NextSeq 500 sequencing: GSM2633683: HCC1419_Ribociclib_0.3_6 Homo sapiens RNA-Seq										SRX2837594	GSM2633683						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/008/SRR5579468/SRR5579468.fastq.gz	219938154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579468/SRR5579468.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579468/SRR5579468.fastq.gz	6107a9b6a9813b51163fb33b8db70195		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		5106495											GSM2633683_r2			GSM2633683			HCC1419_Ribociclib_0.3_6						HCC1419_Ribociclib_0.3_6		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579456,SRR5579455	6	hours	0.3	micromolar				9606	Homo sapiens		SRS2211759	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/008/SRR5579468	146645824	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579468	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579468	c906b13458c1c1553b43477971d11ef1	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579371	NextSeq 500 sequencing: GSM2633635: HCC1419_Ribociclib_0.3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149929									507510150							HCC1419		GEO																NextSeq 500 sequencing: GSM2633635: HCC1419_Ribociclib_0.3_24 Homo sapiens RNA-Seq										SRX2837546	GSM2633635						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/001/SRR5579371/SRR5579371.fastq.gz	303237272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579371/SRR5579371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579371/SRR5579371.fastq.gz	12d2466d95de3778779a607f9ee657a9		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		6766802											GSM2633635_r1			GSM2633635			HCC1419_Ribociclib_0.3_24						HCC1419_Ribociclib_0.3_24		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579360,SRR5579359	24	hours	0.3	micromolar				9606	Homo sapiens		SRS2211712	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/001/SRR5579371	203580602	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/001/SRR5579371	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/001/SRR5579371	3a7171ae02f8aeaf1a3e1944e39cdb41	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579372	NextSeq 500 sequencing: GSM2633635: HCC1419_Ribociclib_0.3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149929									527048925							HCC1419		GEO																NextSeq 500 sequencing: GSM2633635: HCC1419_Ribociclib_0.3_24 Homo sapiens RNA-Seq										SRX2837546	GSM2633635						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/002/SRR5579372/SRR5579372.fastq.gz	301160563	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579372/SRR5579372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579372/SRR5579372.fastq.gz	e2f38994384269e5b8e7d49a70ea6f0b		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		7027319											GSM2633635_r2			GSM2633635			HCC1419_Ribociclib_0.3_24						HCC1419_Ribociclib_0.3_24		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	RIBOCICLIB	DRUG			SRR5579360,SRR5579359	24	hours	0.3	micromolar				9606	Homo sapiens		SRS2211712	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/002/SRR5579372	200749337	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/002/SRR5579372	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/002/SRR5579372	21901a530da3ddbd513ccb1b2884abda	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579465	NextSeq 500 sequencing: GSM2633682: HCC1419_Palbociclib_3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149867									277920375							HCC1419		GEO																NextSeq 500 sequencing: GSM2633682: HCC1419_Palbociclib_3_6 Homo sapiens RNA-Seq										SRX2837593	GSM2633682						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/005/SRR5579465/SRR5579465.fastq.gz	165890751	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579465/SRR5579465.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579465/SRR5579465.fastq.gz	bbd125d08ed16360434899e3405b73f3		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		3705605											GSM2633682_r1			GSM2633682			HCC1419_Palbociclib_3_6						HCC1419_Palbociclib_3_6		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	PALBOCICLIB	DRUG			SRR5579456,SRR5579455	6	hours	3	micromolar				9606	Homo sapiens		SRS2211758	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/005/SRR5579465	111327095	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/005/SRR5579465	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/005/SRR5579465	01289cecb1f36640586ee9a436ad30d6	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579466	NextSeq 500 sequencing: GSM2633682: HCC1419_Palbociclib_3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149867									287844300							HCC1419		GEO																NextSeq 500 sequencing: GSM2633682: HCC1419_Palbociclib_3_6 Homo sapiens RNA-Seq										SRX2837593	GSM2633682						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/006/SRR5579466/SRR5579466.fastq.gz	164319967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579466/SRR5579466.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579466/SRR5579466.fastq.gz	238c5750d37abcff9836b6b3a58abbe3		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		3837924											GSM2633682_r2			GSM2633682			HCC1419_Palbociclib_3_6						HCC1419_Palbociclib_3_6		ACH-000277	HCC1419_BREAST	HCC1419_BREAST	PALBOCICLIB	DRUG			SRR5579456,SRR5579455	6	hours	3	micromolar				9606	Homo sapiens		SRS2211758	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/006/SRR5579466	109509303	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/006/SRR5579466	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/006/SRR5579466	01c2e14791a18ae8c81c67305444e8e7	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
